镝	dido · 钅 口
扂	dmqo · 户 口
𪠽	dhos · 
涤	dikf · ⺡ 八
籴	diel · 入 米
耷	daxu · 大 三
靼	davd · 廿 1
觌	disr · 十 儿
尔	erg · ⺈ 八
恩	enn · 囗 心
摁	enj · ⺘ 心
贰	era · 弋 贝
蒽	enz · ⺾ 心
二	eru · 二 二
咡	ero · 口 三
洱	erk · ⺡ 三
鲕	erq · 鱼 而
嗯	eno · 口 心
额	eei · 宀 贝
愕	een · 忄 5
饿	eeg · ⺈ 4
呃	eeo · 口 ⺋
噩	eed · 1 口
鹅	eeu · 3 鸟
娥	eey · 女 4
厄	eer · 厂 ⺋
峨	eep · 山 4
俄	eex · 亻 4
蛾	eef · 虫 4
遏	eev · 日 辶
讹	eec · 讠 化字边
扼	eej · ⺘ ⺋
萼	eez · ⺾ 5
腭	eel · 月 5
轭	eet · 车旁 ⺋
涐	eek · ⺡ 4
鳄	eeq · 鱼 5
兒	ers · 臼 儿
奀	end · 1 大
鞥	egv · 廿 2
诶	eic · 讠 大
恶	ee · 1 心
鹤	eh · 冖 鸟
儿	er · 儿 儿
而	e · 而 而
佴	erx · 亻 三
耳	erd · 1 三
鸸	ere · 而 鸟
婀	eeyj · 女 可
陑	erbe · 阝 而
铒	erdu · 钅 三
饵	ergu · ⺈ 三
迩	ergq · ⺈ 辶
珥	erau · 王 三
颚	eeom · 口 贝
鄂	eeob · 口 阝
谔	eecr · 讠 5
垩	eedg · 1 土
锷	eedr · 钅 5
鹗	eeoc · 口 鸟
崿	eepr · 山 5
哦	eeoa · 口 4
堨	eegr · 土 5
苊	eezt · ⺾ ⺋
锇	eeda · 钅 4
𥔲	eetr · 石 5
𫫇	eeon · 口 心
屙	eeqj · 尸 可
耏	ereu · 而 3
姶	eeyo · 女 口
方	fhf · 方 方
非	fwp · 北字旁 三
服	ful · 月 又
父	fuf · 八 乂
封	fgg · 土 寸
饭	fjg · ⺈ 又
仿	fhx · 亻 方
负	fug · ⺈ 贝
副	fud · 1 ⺉
凡	fji · 几 4
纷	ffe · ⺰ 刀
防	fhb · 阝 方
烦	fjt · 火 贝
符	fun · 竹头 付
浮	fuk · ⺡ 子
福	fuh · ⺭ 田
疯	fgm · 疒 乂
付	fuw · 付
附	fub · 阝 付
粉	ffl · 米 刀
富	fui · 宀 田
凤	fgi · 风省 又
犯	fjb · ⺨ ⺋
枫	fgw · 木 乂
妇	fuy · 女 ⺕
伏	fux · 亻 犬
赋	fum · 贝 止
缝	fge · ⺰ 辶
愤	ffn · 忄 贝
扶	fuj · ⺘ 夫
覆	fup · 覀 夂
菲	fwz · ⺾ 三
冯	fgf · 冫 马
奉	fgu · 三 十
咐	fuo · 口 付
匪	fwd · 1 三
繁	fje · 卧人 八
辅	fut · 车旁 4
帆	fjy · 巾 4
坊	fhg · 土 方
氛	ffs · 气 刀
妃	fwy · 女 己
肥	fwl · 月 巴
泛	fjk · ⺡ 4
吩	ffo · 口 刀
罚	faa · ⺫ ⺉
访	fhc · 讠 方
芳	fhz · ⺾ 方
伐	fax · 亻 戈
讽	fgc · 讠 乂
沸	fwk · ⺡ 2
乏	fau · 3 4
妨	fhy · 女 方
芬	ffz · ⺾ 刀
焚	ffw · 木 火
芙	fuz · ⺾ 夫
逢	fgj · 夂 辶
贩	fjm · 贝 又
梵	fjw · 木 4
坟	ffg · 土 文
阀	fao · 门 戈
绯	fwe · ⺰ 三
忿	fff · 八 心
诽	fwc · 讠 三
纺	fhe · ⺰ 方
俸	fgx · 亻 十
舫	fht · 舟 方
筏	fan · 竹头 戈
璠	fja · 王 田
肪	fhl · 月 方
狒	fwb · ⺨ 2
汾	ffk · ⺡ 刀
氟	fus · 气 2
麸	fua · 龶 夫
砝	fat · 石 厶
悱	fwn · 忄 三
讣	fuc · 讠 4
枋	fhw · 木 方
钒	fjd · 钅 4
缶	fze · 卧人 山
昉	fhv · 日 方
葑	fgz · ⺾ 寸
唪	fgo · 口 十
榧	fww · 木 三
钫	fhd · 钅 方
佛	fox · 亻 2
发	far · 5 4
法	fak · ⺡ 厶
翂	ffd · 习 刀
奋	ffx · 大 田
鲼	ffq · 鱼 贝
峰	fgp · 山 丰
锋	fgd · 钅 丰
烽	fgt · 火 丰
沣	fgk · ⺡ 丰
丰	fga · 丰 丰
孵	fuu · 3 子
暃	fwv · 日 三
夫	fue · 夫 夫
范	fjz · ⺾ ⺋
吠	fwo · 口 犬
酚	ffp · 西 刀
返	fju · 3 辶
翻	fjh · 釆 习
赴	fuq · 走 4
份	ff · 亻 刀
风	fg · 风省 乂
放	fh · 方 攵
反	fj · 3 又
复	fu · 卧人 夂
飞	fw · 5 4
能	f · 厶 匕
分	f · 八 刀
扉	fwq · 户 三
房	fhq · 户 方
彷	fhh · 彳 方
痱	fwm · 疒 三
否	fzd · 1 口
府	fur · 广 付
费	fwr · 5 贝
菔	fuzl · ⺾ 又
豮	ffdm · 1 贝
坋	ffgi · 土 刀
鼢	ffsi · 臼 刀
棼	ffwi · 木 刀
偾	ffxm · 亻 贝
棻	ffzw · ⺾ 木
凬	fgiv · 风省 日
崶	fgpk · 山 寸
砜	fgty · 石 乂
牥	fhbf · 牜 方
蹯	fjgw · 足旁 田
墦	fjgw · 土 田
𬸪	fjhc · 釆 鸟
番	fjhw · 釆 田
矾	fjth · 石 4
蘩	fjzf · ⺾ 八
藩	fjzw · ⺾ 田
𫓧	fude · 钅 夫
甫	fudh · 1 4
敷	fudj · 1 攵
蜉	fufa · 虫 子
蝮	fufj · 虫 夂
蝠	fufw · 虫 田
趺	fuge · 足旁 夫
跗	fugw · 足旁 付
複	fuhj · ⻂ 夂
祓	fuhl · ⺭ 4
抚	fujk · ⺘ 儿
拊	fujk · ⺘ 付
滏	fukd · ⺡ 1
涪	fuko · ⺡ 口
㳇	fuky · ⺡ 乂
腑	fulk · 月 付
腹	fulj · 月 夂
赙	fumk · 贝 寸
鲋	fuqk · 鱼 付
砆	fute · 石 夫
韨	fuuh · 二 4
凫	fuui · 3 几
馥	fuuj · 3 夂
𫖯	fuum · 3 贝
桴	fuwa · 木 子
傅	fuxk · 亻 寸
俯	fuxk · 亻 付
幞	fuye · 巾 夫
幅	fuyw · 巾 田
莩	fuza · ⺾ 子
茯	fuzh · ⺾ 犬
驸	fuzw · 马 付
苻	fuzw · ⺾ 付
芾	fuzy · ⺾ 巾
镄	fwdm · 钅 贝
朏	fwlp · 月 山
腓	fwlu · 月 三
肺	fwly · 月 巾
篚	fwnr · 竹头 三
啡	fwou · 口 三
斐	fwpj · 北字旁 文
鲱	fwqu · 鱼 三
废	fwrh · 广 4
蜚	fwuf · 北字旁 虫
霏	fwyu · 雨头 三
𬴂	fwzu · 马 三
肤	fule · 月 夫
宓	fuiu · 宀 八
淝	fwkt · ⺡ 巴
腐	fure · 广 人
弗	furp · 5 2
斧	fufp · 八 2
拂	fujp · ⺘ 2
翡	fwpd · 北字旁 习
俘	fuxa · 亻 子
樊	fjwx · 木 大
辐	futw · 车旁 田
粪	fflf · 米 八
幡	fjyw · 巾 田
匐	fuuw · 3 田
袱	fuhb · ⻂ 犬
郛	fuhb · ⺤ 阝
稃	fuua · 3 子
釜	fufd · 八 1
酆	fgpb · 山 阝
蚨	fufe · 虫 夫
阜	fuus · 3 十
孚	fuha · ⺤ 子
脯	fulh · 月 4
珐	faap · 王 厶
罘	fuah · ⺫ 4
鄜	furb · 广 阝
呋	fuoe · 口 夫
怫	funp · 忄 2
燔	fjtw · 火 田
邡	fhfb · 方 阝
黼	fuph · 2 4
黻	fuph · 2 4
垡	faxg · 亻 土
畈	fjwl · 田 又
㕮	fuoy · 口 乂
剕	fwpi · 北字旁 ⺉
垺	fuga · 土 子
棐	fwpw · 北字旁 木
榑	fuwk · 木 寸
氾	fjkt · ⺡ ⺋
沨	fgky · ⺡ 乂
瀵	ffkf · ⺡ 八
玞	fuae · 王 夫
琈	fuaa · 王 子
簠	fund · 竹头 皿
绂	fueh · ⺰ 4
绋	fuep · ⺰ 2
茀	fuzp · ⺾ 2
蚄	fhff · 虫 方
赗	fgms · 贝 目
𣸣	ffkm · ⺡ 贝
𫔍	fjdw · 钅 田
缚	fuek · ⺰ 寸
鲂	fhqf · 鱼 方
蜂	fgfa · 虫 丰
浲	fgka · ⺡ 丰
峯	fgpa · 山 丰
凣	fjhi · 2 几
洑	fukb · ⺡ 犬
凨	fgip · 风省 厶
瞓	ffsp · 目 2
酦	faph · 西 4
覅	fnp · 覀 勿
芣	fuzh · ⺾ 4
公	gsf · 八 厶
蚣	gsf · 虫 厶
鬼	gvs · 鬼
官	gri · 宀 1
各	ger · 夂 口
格	gew · 木 口
观	grl · 又 儿
告	gcb · ⺧ 口
宫	gsi · 宀 口
赶	gjq · 走 干
骨	guc · 骨
鹘	guc · 骨 鸟
股	gul · 月 又
顾	gur · 厂 贝
故	gus · 十 攵
姑	guy · 女 口
改	gdt · 己 攵
狗	gzb · ⺨ 句
概	gdw · 木 儿
广	glr · 广 广
搞	gcj · ⺘ 口
归	gvp · 2 ⺕
估	gux · 亻 口
馆	grg · ⺈ 1
阁	geo · 门 口
咯	geo · 口 口
盖	gdf · 丷 皿
隔	geb · 阝 2
谷	guf · 八 口
蛄	guf · 虫 口
诡	gvc · 讠 ⺋
供	gsx · 亻 八
鼓	gug · 士 又
钢	ghd · 钅 乂
恭	gsz · ⺾ 横两点
勾	gzu · 3 厶
孤	gua · 子 横两点
柜	gvw · 木 5
锅	god · 钅 人
构	gzw · 木 厶
购	gzm · 贝 厶
甘	gjv · 甘 甘
弓	gsr · 5 5
拱	gsj · ⺘ 八
咕	guo · 口 口
尬	gas · 左字框 2
干	gjs · 干 干
割	gei · 宀 ⺉
港	ghk · ⺡ 巳
瓜	gxu · 3 横两点
贯	grr · 5 贝
罡	gha · ⺫ 止
灌	grk · ⺡ 龶
棺	grw · 木 1
棍	gyw · 木 匕
沟	gzk · ⺡ 厶
杆	gjw · 木 干
胳	gel · 月 口
拐	gkj · ⺘ 力
逛	glb · ⺨ 辶
纲	ghe · ⺰ 乂
躬	gsu · 3 5
糕	gcl · 米 灬
葛	gez · ⺾ 5
寡	gxi · 宀 刀
戈	gea · 戈 戈
轨	gvt · 车旁 5
罐	gre · 卧人 龶
纶	gre · ⺰ 匕
稿	gcu · 3 口
卦	gxg · 土 4
闺	gvo · 门 土
苟	gzz · ⺾ 句
岗	ghp · 山 乂
革	gev · 廿 十
钩	gzd · 钅 厶
蛤	gef · 虫 口
耿	ggd · 1 火
肝	gjl · 月 干
骼	gec · 骨 口
庚	ggr · 广 夫
瑰	gva · 王 鬼
鸽	gee · 全字头 鸟
菇	guz · ⺾ 口
膏	gci · 亠 青字底
疙	gem · 疒 5
竿	gjn · 竹头 干
杠	ghw · 木 工
篝	gzn · 竹头 里无日
钙	gdd · 钅 5
丐	gdd · 1 5
龚	gss · 左字框 八
锢	gud · 钅 口
钴	gud · 钅 口
冈	gho · 冂 乂
褂	gxh · ⻂ 4
哽	ggo · 口 乂
羹	ggf · 丷 大
梏	guw · 木 口
垢	gzg · 土 口
埂	ggg · 土 乂
呱	gxo · 口 横两点
咣	glo · 口 儿
汩	guk · ⺡ 曰
亘	gfd · 1 1
羔	gcf · 丷 灬
佝	gzx · 亻 句
淦	gjk · ⺡ 1
固	gun · 囗 口
珙	gsa · 王 八
肱	gsl · 月 厶
牯	gub · 牜 口
牿	gub · 牜 口
赅	gdm · 贝 人
癸	gvr · 5 大
诰	gcc · 讠 口
盥	gru · 3 皿
扛	ghj · ⺘ 工
晷	gvv · 日 口
衮	gyi · 亠 4
槁	gcw · 木 口
蝈	gof · 虫 玉
馘	gof · 丷 1
皋	gcs · 白 十
旮	gau · 3 日
倌	grx · 亻 1
轱	gut · 车旁 口
溉	gdk · ⺡ 儿
帼	goy · 巾 玉
埚	gog · 土 人
诟	gzc · 讠 口
涡	gok · ⺡ 人
尕	gar · 5 八
肛	ghl · 月 工
哏	gfo · 口 4
擀	gjj · ⺘ 干
硌	get · 石 口
戛	gad · 1 戈
觥	gsg · ⺈ 儿
秆	gju · 3 干
胱	gll · 月 儿
艮	gfs · ⺕ 4
缟	gce · ⺰ 口
掼	grj · ⺘ 贝
绲	gye · ⺰ 匕
篙	gcn · 竹头 口
虢	goh · ⺤ 几
媾	gzy · 女 里无日
莞	grz · ⺾ 儿
垓	gdg · 土 人
绀	gje · ⺰ 甘
芥	gdz · ⺾ 2
簋	gvn · 竹头 皿
杲	gcv · 日 木
伽	gax · 亻 口
粿	gol · 米 木
痼	gum · 疒 口
琯	gra · 王 1
藁	gcz · ⺾ 木
辊	gyt · 车旁 匕
缑	gze · ⺰ 大
苷	gjz · ⺾ 甘
匦	gvd · 1 5
岣	gzp · 山 句
珖	gla · 王 儿
矸	gjt · 石 干
茛	gfz · ⺾ 4
夬	gkr · 5 大
矼	ght · 石 工
栝	gxw · 木 口
祼	grh · ⺭ 木
胍	gxl · 月 横两点
桄	glw · 木 儿
圪	geg · 土 5
妫	gvy · 女 为
呙	goo · 口 人
哿	geu · 力 可
宄	gvi · 宀 5
袼	geh · ⻂ 口
仡	gex · 亻 5
光	glh · ⺌ 儿
关	grf · 丷 大
冮	ghf · 冫 工
国	gon · 囗 玉
垙	glg · 土 儿
堽	ghg · 土 止
崞	gop · 山 子
怪	gkn · 忄 土
戤	gdr · 5 戈
挂	gxj · ⺘ 土
晐	gdv · 日 人
暅	ggv · 日 1
根	gfw · 木 4
梗	ggw · 木 乂
洸	glk · ⺡ 儿
浭	ggk · ⺡ 乂
滆	gek · ⺡ 2
滚	gyk · ⺡ 4
爟	grt · 火 龶
玕	gja · 王 干
硔	gst · 石 八
筻	ghn · 竹头 乂
给	gwe · ⺰ 口
绠	gge · ⺰ 乂
虷	gjf · 虫 干
诖	gxc · 讠 土
该	gdc · 讠 人
陔	gdb · 阝 人
鞲	gzv · 廿 里无日
𨐈	glt · 车旁 儿
𬒔	ggt · 石 青字底
鲠	ggq · 鱼 乂
鳏	grq · 鱼 4
鲧	gyq · 鱼 八
疳	gjm · 疒 甘
跟	gfg · 足旁 4
鲑	gvq · 鱼 土
果	gov · 日 木
够	gzi · 句 夕
嘎	gao · 口 戈
感	gjr · 厂 心
管	grn · 竹头 1
耕	gga · 丰 2
椁	gow · 木 子
贾	gup · 覀 贝
酐	gjp · 西 干
贵	gvf · 贵字头 贝
规	gve · 夫 儿
镐	gcd · 钅 口
锆	gcd · 钅 口
玽	gza · 王 句
朒	gal · 月 人
咁	gjo · 口 甘
菓	goz · ⺾ 木
赣	gjc · 立 贝
戆	ghc · 立 心
乖	gks · 千 匕
刮	gxs · 千 ⺉
高	gc · 亠 口
刚	gh · 冂 ⺉
过	go · 寸 辶
共	gs · ⺾ 八
敢	gj · 5 攵
古	gu · 十 口
个	g · 全字头 2
更	g · 1 乂
尴	gjd · 左字框 皿
雇	guq · 户 龶
掴	goj · ⺘ 玉
郭	goi · 亠 阝
歌	gej · 可 人
功	gsp · 工 力
跪	gvg · 足旁 ⺋
哥	ge · 可 可
尜	gap · 2 八
𬮿	gdbt · 阝 己
鿔	gedj · 钅 可
铬	gedo · 钅 口
鬲	gedp · 1 2
镉	gedp · 钅 2
膈	gelp · 月 2
舸	getj · 舟 可
颈	ggrm · 5 贝
赓	ggrm · 广 贝
坩	gjgv · 土 甘
澉	gjkj · ⺡ 攵
泔	gjkv · ⺡ 甘
㽏	gjkv · ⺡ 甘
鳡	gjqn · 鱼 心
旰	gjvs · 日 干
橄	gjwj · 木 攵
聒	godo · 1 口
蜾	gofw · 虫 木
馃	gogw · ⺈ 木
裹	goih · 亠 4
𬇹	goka · ⺡ 玉
惯	grnm · 忄 贝
毌	grrd · 5 1
攻	gspj · 工 攵
贡	gspm · 工 贝
汞	gspo · 工 水
罟	guao · ⺫ 口
鹄	gubc · ⺧ 鸟
诂	guco · 讠 口
辜	guss · 十 干
蛊	gufd · 虫 皿
羖	gufl · 丷 又
堌	gugo · 土 口
馉	gugc · ⺈ 骨
觚	gugh · ⺈ 横两点
榖	gugl · 士 又
瞽	gugs · 士 目
沽	guko · ⺡ 口
瀔	gukl · ⺡ 又
臌	gull · 月 又
𦙶	gulo · 月 口
酤	gupo · 西 口
崮	gupo · 山 口
鸪	gusc · 十 鸟
蓇	guzc · ⺾ 骨
圭	gvgg · 土 土
龟	gvgr · ⺈ 5
刿	gvpi · 山 ⺉
攰	gvsu · 十 力
硅	gvtg · 石 土
桧	gvwp · 木 厶
姽	gvyt · 女 ⺋
鸹	gxsc · 千 鸟
磙	gyth · 石 4
觏	gzdk · 二 儿
遘	gzdq · 二 辶
彀	gzgl · 士 又
笱	gzni · 竹头 句
工	gspp · 工 工
冠	grik · 冖 寸
桂	gvwg · 木 土
缸	ghep · 卧人 工
合	geeo · 全字头 口
嗝	geop · 口 2
巩	gsph · 工 4
剐	gxoi · 口 ⺉
犷	glbr · ⺨ 广
珪	gvag · 王 土
皈	gvsl · 白 又
柑	gjwv · 木 甘
郜	gcbb · ⺧ 阝
邽	gvgb · 土 阝
毂	gugt · 士 又
枸	gzwi · 木 句
槔	gcws · 木 十
鹳	grzc · ⺾ 鸟
庋	gvrl · 广 又
瓘	graa · 王 龶
涫	grkd · ⺡ 1
筶	gcno · 竹头 口
耇	gzgi · 土 句
鲴	guqo · 鱼 口
钆	gadr · 钅 5
㭎	ghwy · 木 乂
䢼	gszb · ⺾ 阝
咖	gaoo · 口 口
嘏	gusl · 十 又
塥	gegp · 土 2
夹	gadx · 1 大
姤	gzyo · 女 口
炅	gvvt · 日 火
筀	gvng · 竹头 土
筦	grnk · 竹头 儿
荄	gdze · ⺾ 人
菰	guzh · ⺾ 横两点
蒄	grzk · ⺾ 寸
虼	gefr · 虫 5
雊	gzia · 句 龶
饹	gegr · ⺈ 口
鹒	ggrc · 广 鸟
鿍	ghgp · 土 2
啩	gxoh · 口 4
箍	gunr · 竹头 巾
刽	gvei · 全字头 ⺉
噶	gaor · 口 5
句	gzii · 句
鳜	gvqe · 鱼 人
鳤	grqd · 鱼 1
巭	gupe · 工 夫
畊	ggwp · 田 2
鬶	gvep · 夫 2
搁	gejo · ⺘ 口
㗎	gaow · 
嘅	geok · 口 儿
骭	gjcm · 骨 干
広	glrp · 广 厶
芶	gzzp · ⺾ 厶
跫	gspg · 工 足
睾	gcus · 3 干
坬	gxgh · 土 横两点
個	gexo · 亻 口
腘	gola · 月 玉
呷	gaop · 口 2
候	hzx · 亻 大
侯	hzx · 亻 大
火	hot · 火 火
海	hdk · ⺡ 4
忽	huu · 勿 心
皇	hls · 白 王
缓	hre · ⺰ 又
孩	hda · 子 人
呼	huo · 口 2
害	hdi · 宀 口
欢	hrl · 又 人
护	huj · ⺘ 户
魂	hyu · 二 鬼
虎	hup · 2 几
挥	hvj · ⺘ 车
画	hxd · 1 2
怀	hkn · 忄 4
狠	hfb · ⺨ 4
轰	hst · 车 又
河	hek · ⺡ 可
韩	hjs · 十 2
环	hra · 王 4
获	hoz · ⺾ 犬
寒	hji · 宀 4
喊	hjo · 口 口
湖	huk · ⺡ 月
灰	hvs · 左字框 火
荒	hlz · ⺾ 5
浩	hck · ⺡ 口
浑	hyk · ⺡ 车
幻	hrr · 5 5
哼	hgo · 口 2
吼	hzo · 口 5
恨	hfn · 忄 4
晃	hlv · 日 儿
嘿	hwo · 口 灬
糊	hul · 米 月
洪	hsk · ⺡ 八
核	hew · 木 人
辉	hvh · ⺌ 车
互	hud · 1 1
慌	hln · 忄 5
狐	hub · ⺨ 横两点
痕	hfm · 疒 4
恒	hgn · 忄 1
赫	heg · 土 八
汇	hvk · ⺡ 5
航	hht · 舟 几
滑	hxk · ⺡ 骨
婚	hyy · 女 日
霍	hoy · 雨头 龶
昊	hcv · 日 大
祸	hoh · ⺭ 人
贺	heu · 力 贝
衡	hgh · 彳 丁
撼	hjj · ⺘ 心
悍	hjn · 忄 干
宏	hsi · 宀 厶
骇	hdz · 马 人
哗	hxo · 口 十
壶	hug · 士 1
猴	hzb · ⺨ 大
槐	hkw · 木 鬼
荷	hez · ⺾ 可
菏	hez · ⺾ 可
哄	hso · 口 八
谎	hlc · 讠 5
骸	hdc · 骨 人
鬟	hrd · 1 4
葫	huz · ⺾ 月
凰	hli · 风省 王
虹	hsf · 虫 工
绘	hve · ⺰ 厶
焕	hrt · 火 大
弧	hur · 5 横两点
弘	hsr · 5 厶
淮	hkk · ⺡ 龶
蝴	huf · 虫 月
憨	hjr · 5 心
郝	hcg · 土 阝
豁	hoi · 宀 口
晦	hvv · 日 4
宦	hri · 宀 5
琥	hua · 王 几
讳	hvc · 讠 2
嗨	hdo · 口 4
亨	hgi · 亠 2
秽	hvu · 3 夕
杭	hhw · 木 几
旱	hjv · 日 干
桓	hrw · 木 1
褐	heh · ⻂ 5
猾	hxb · ⺨ 骨
徊	hkh · 彳 口
蝗	hlf · 虫 王
皓	hcs · 白 口
菡	hjz · ⺾ 2
隍	hlb · 阝 王
嚯	hoo · 口 龶
桦	hxw · 木 十
贿	hvm · 贝 青字底
喙	hvo · 口 4
壑	hep · 2 土
荤	hyz · ⺾ 车
焊	hjt · 火 干
涣	hrk · ⺡ 大
薅	hcz · ⺾ 寸
馄	hyg · ⺈ 匕
痪	hrm · 疒 大
蕙	hvz · ⺾ 心
豢	hrf · 丷 4
璜	hla · 王 八
幌	hly · 巾 儿
奂	hrg · ⺈ 大
讧	hsc · 讠 工
烩	hvt · 火 厶
潢	hlk · ⺡ 八
诃	hec · 讠 可
诨	hyc · 讠 车
徨	hlh · 彳 王
圜	hrn · 囗 4
吭	hho · 口 几
蚝	hcf · 虫 七
氦	hds · 气 人
巷	hhz · ⺾ 巳
沆	hhk · ⺡ 几
珩	hga · 王 丁
逅	hzu · 3 辶
獾	hrb · ⺨ 龶
蘅	hgz · ⺾ 丁
篌	hzn · 竹头 大
珲	hya · 王 车
恚	hvg · 土 心
蛔	hvf · 虫 口
婳	hxy · 女 2
齁	hzs · 自 句
薨	hsz · ⺾ 死
瓠	hux · 大 横两点
訇	hsu · 3 言
煳	hut · 火 月
姮	hgy · 女 1
堠	hzg · 土 大
换	hrj · ⺘ 大
竑	hsb · 立 厶
琀	hja · 王 口
翙	hvp · 山 习
蚶	hjf · 虫 甘
铪	had · 钅 口
胲	hdl · 月 人
攉	hoj · ⺘ 龶
横	hgw · 木 八
瘊	hzm · 疒 大
绗	hhe · ⺰ 丁
翯	hed · 习 口
萑	hrz · ⺾ 龶
蠖	hof · 虫 又
阍	hyo · 门 日
颃	hhi · 亠 贝
骺	hzc · 骨 口
黉	hsh · ⺍ 八
㬊	hrv · 日 又
何	hex · 亻 可
厚	hzr · 厂 子
和	hou · 3 口
哈	hao · 口 口
喤	hlo · 口 王
垾	hjg · 土 干
堼	hgg · 土 土
峘	hrp · 山 1
很	hfh · 彳 4
惛	hyn · 忄 日
昈	huv · 日 户
熇	het · 火 口
玒	hsa · 王 工
碈	hyt · 石 日
糇	hzl · 米 大
红	hse · ⺰ 工
翃	hss · 左字框 习
行	hhh · 彳 丁
觟	hxg · ⺈ 土
话	hxc · 讠 口
貆	hru · 3 1
貉	hcu · 3 口
还	hdd · 1 辶
锽	hld · 钅 王
黑	hwn · 囗 灬
𫟹	hsd · 钅 八
𬣳	hfc · 讠 4
𬭤	hzd · 钅 大
𬭶	hwd · 钅 灬
悔	hvn · 忄 4
後	hzh · 彳 夂
鳇	hlq · 鱼 王
踝	hkg · 足旁 木
华	hxx · 亻 十
胡	hus · 十 月
惠	hvd · 1 心
耗	hca · 丰 七
慧	hva · 丰 心
夥	hov · 日 夕
煌	hlt · 火 王
醢	hdp · 西 皿
顸	hjd · 干 贝
笏	hun · 竹头 勿
囫	hun · 囗 勿
花	hxz · ⺾ 化字边
曷	hev · 日 5
龁	her · 止 5
恏	hcy · 女 心
嫮	huy · 女 5
姀	hey · 女 木
划	hxa · 戈 ⺉
坏	hk · 土 4
黄	hl · ⺾ 八
乎	hu · 3 2
回	hv · 囗 口
化	hx · 亻 化字边
混	hy · ⺡ 匕
后	hz · 3 口
会	h · 全字头 厶
癀	hlm · 疒 八
户	huq · 户 户
酣	hjp · 西 甘
祜	huh · ⺭ 口
麾	hvr · 麻 七
昏	hy · 3 日
禾	hes · 3 木
患	hro · 口 心
货	hox · 亻 贝
豪	hci · 亠 4
汉	hjk · ⺡ 又
喝	heo · 口 5
好	hc · 女 子
号	hco · 口 5
一	hg · 1 1
毫	hcia · 亠 七
濠	hckh · ⺡ 4
嚆	hcoo · 口 口
皞	hcss · 白 十
蒿	hczo · ⺾ 口
翮	hedd · 1 习
𬌗	hedo · 1 口
盍	hegd · 土 皿
饸	hego · ⺈ 口
垎	hego · 土 口
隺	heia · 冖 龶
盉	heua · 3 皿
鹖	hevc · 日 鸟
鞨	hevr · 廿 5
鸻	hghc · 彳 鸟
瀚	hjkd · ⺡ 习
汗	hjks · ⺡ 干
暵	hjve · 日 夫
湟	hlka · ⺡ 王
媓	hlya · 女 王
惑	hoan · 戈 心
伙	hoxt · 亻 火
劐	hozi · ⺾ ⺉
镮	hrdh · 钅 4
寰	hrih · 宀 4
洹	hrkd · ⺡ 1
浣	hrkk · ⺡ 儿
鲩	hrqk · 鱼 儿
荁	hrzd · ⺾ 1
谼	hsff · 八 八
鸿	hskc · ⺡ 鸟
猢	hubl · ⺨ 月
鹱	hucl · 鸟 又
冱	hufd · 冫 1
縠	hugk · 士 又
觳	hugl · 士 又
斛	hugs · ⺈ 十
醐	hupl · 西 月
滹	hukp · ⺡ 2
岵	hupo · 山 口
鳠	huql · 鱼 又
鹕	husc · 十 鸟
槲	huwh · 木 十
鄠	huyb · 雨头 阝
诲	hvch · 讠 4
豗	hvdh · 1 4
𬭬	hvds · 钅 ⺕
徽	hvhj · 彳 攵
袆	hvhp · ⻂ 2
㧑	hvju · ⺘ 为
茴	hvzo · ⺾ 口
铧	hxds · 钅 十
嬅	hxys · 女 十
骅	hxzs · 马 十
垕	hzug · 3 土
劾	heiu · 亠 力
𬭎	hsdp · 钅 厶
呵	heoj · 口 可
嗬	heoj · 口 可
毁	hvsl · 臼 又
盒	heed · 全字头 皿
恍	hlnk · 忄 儿
憾	hjnn · 忄 心
喉	hzox · 口 大
惶	hlna · 忄 王
篁	hlna · 竹头 王
翰	hjsd · 十 习
涵	hjkp · ⺡ 2
唬	huoi · 口 几
函	hjrp · 5 2
沪	hukq · ⺡ 户
瑚	hual · 王 月
晖	hvvt · 日 车
晗	hjvo · 日 口
亥	hdie · 亠 人
烘	hstf · 火 八
卉	hvsp · 十 2
泓	hskp · ⺡ 厶
阖	heod · 门 皿
颌	heem · 全字头 贝
闳	hsop · 门 厶
遑	hlsq · 白 辶
阂	heoe · 门 人
邯	hjvb · 甘 阝
虺	hvdf · 1 虫
浒	huks · ⺡ 干
嗥	hcos · 口 十
纥	heer · ⺰ 5
郃	heeb · 全字头 阝
溃	hvkm · ⺡ 贝
灏	hckm · ⺡ 贝
肓	hlil · 亠 青字底
荟	hvzp · ⺾ 厶
咴	hvot · 口 火
唿	huon · 口 心
诙	hvct · 讠 火
吽	hsob · 口 牛
嗐	hdoo · 口 口
咍	hdoo · 口 口
洄	hvko · ⺡ 口
浍	hvkp · ⺡ 厶
藿	hoza · ⺾ 龶
怙	huno · 忄 口
嚄	hool · 口 又
蟪	hvfn · 虫 心
哕	hvof · 口 夕
颢	hcvm · 日 贝
缳	hreh · ⺰ 4
荭	hszp · ⺾ 工
淴	hukn · ⺡ 心
瑝	hlaa · 王 王
钬	hodt · 钅 火
唝	hsom · 口 贝
滉	hlkk · ⺡ 儿
烠	hvtl · 火 青字底
蕻	hszf · ⺾ 八
㘎	hjoj · 口 攵
㸌	hota · 火 龶
㿠	hlsk · 白 儿
佸	hoxo · 亻 口
